name,value,date
钻石公主号,135,2月11日
钻石公主号,174,2月12日
钻石公主号,218,2月13日
钻石公主号,285,2月15日
钻石公主号,355,2月16日
钻石公主号,454,2月17日
钻石公主号,542,2月18日
钻石公主号,621,2月19日
钻石公主号,634,2月20日
钻石公主号,691,2月23日
钻石公主号,691,2月25日
钻石公主号,705,2月27日
钻石公主号,705,2月28日
钻石公主号,705,3月1日
钻石公主号,705,3月2日
钻石公主号,707,3月3日
钻石公主号,707,3月4日
钻石公主号,707,3月6日
钻石公主号,707,3月8日
钻石公主号,708,3月12日
钻石公主号,723,3月17日
钻石公主号,723,3月23日
埃及,1,2月15日
埃及,1,2月28日
埃及,2,3月2日
埃及,14,3月6日
埃及,36,3月8日
埃及,55,3月9日
埃及,59,3月10日
埃及,67,3月12日
埃及,80,3月13日
埃及,93,3月14日
埃及,110,3月15日
埃及,126,3月16日
埃及,166,3月17日
埃及,196,3月18日
埃及,210,3月19日
埃及,256,3月20日
埃及,285,3月21日
埃及,294,3月22日
埃及,327,3月23日
埃及,366,3月24日
埃及,442,3月25日
埃及,456,3月26日
埃及,495,3月27日
伊朗,2,2月20日
伊朗,18,2月21日
伊朗,28,2月22日
伊朗,28,2月23日
伊朗,61,2月24日
伊朗,95,2月25日
伊朗,139,2月26日
伊朗,247,2月27日
伊朗,388,2月28日
伊朗,593,2月29日
伊朗,978,3月1日
伊朗,1501,3月2日
伊朗,2336,3月3日
伊朗,2922,3月4日
伊朗,3513,3月5日
伊朗,4747,3月6日
伊朗,5823,3月7日
伊朗,6566,3月8日
伊朗,7161,3月9日
伊朗,8042,3月10日
伊朗,9000,3月11日
伊朗,10075,3月12日
伊朗,11364,3月13日
伊朗,12729,3月14日
伊朗,13938,3月15日
伊朗,14991,3月16日
伊朗,16169,3月17日
伊朗,17361,3月18日
伊朗,18407,3月19日
伊朗,19644,3月20日
伊朗,20610,3月21日
伊朗,21638,3月22日
伊朗,23049,3月23日
伊朗,24811,3月24日
伊朗,27017,3月25日
伊朗,29406,3月26日
伊朗,32332,3月27日
黎巴嫩,1,2月21日
黎巴嫩,3,2月27日
黎巴嫩,13,3月4日
黎巴嫩,15,3月5日
黎巴嫩,28,3月8日
黎巴嫩,32,3月9日
黎巴嫩,32,3月10日
黎巴嫩,52,3月11日
黎巴嫩,68,3月12日
黎巴嫩,77,3月13日
黎巴嫩,93,3月14日
黎巴嫩,109,3月16日
黎巴嫩,120,3月17日
黎巴嫩,149,3月19日
黎巴嫩,163,3月20日
黎巴嫩,206,3月21日
黎巴嫩,248,3月22日
黎巴嫩,256,3月23日
黎巴嫩,267,3月24日
黎巴嫩,333,3月25日
黎巴嫩,368,3月26日
黎巴嫩,391,3月27日
以色列,1,2月21日
以色列,2,2月24日
以色列,3,2月27日
以色列,8,2月28日
以色列,10,3月1日
以色列,12,3月3日
以色列,15,3月4日
以色列,17,3月6日
以色列,21,3月7日
以色列,25,3月8日
以色列,39,3月9日
以色列,58,3月10日
以色列,76,3月11日
以色列,104,3月12日
以色列,109,3月13日
以色列,154,3月14日
以色列,195,3月15日
以色列,344,3月16日
以色列,398,3月17日
以色列,521,3月18日
以色列,623,3月19日
以色列,799,3月20日
以色列,977,3月21日
以色列,1039,3月22日
以色列,1332,3月23日
以色列,1750,3月24日
以色列,2264,3月25日
以色列,2760,3月26日
以色列,3129,3月27日
阿富汗,1,2月24日
阿富汗,4,3月7日
阿富汗,5,3月10日
阿富汗,7,3月11日
阿富汗,10,3月14日
阿富汗,16,3月15日
阿富汗,22,3月17日
阿富汗,24,3月20日
阿富汗,34,3月22日
阿富汗,40,3月23日
阿富汗,42,3月24日
阿富汗,79,3月25日
阿富汗,84,3月26日
阿富汗,85,3月27日
阿曼,2,2月24日
阿曼,4,2月25日
阿曼,5,2月27日
阿曼,6,2月28日
阿曼,6,3月2日
阿曼,12,3月3日
阿曼,16,3月5日
阿曼,18,3月9日
阿曼,19,3月12日
阿曼,20,3月14日
阿曼,21,3月15日
阿曼,22,3月16日
阿曼,24,3月17日
阿曼,33,3月18日
阿曼,39,3月19日
阿曼,48,3月20日
阿曼,52,3月21日
阿曼,55,3月22日
阿曼,66,3月23日
阿曼,84,3月24日
阿曼,99,3月25日
阿曼,109,3月26日
阿曼,131,3月27日
巴林,1,2月24日
巴林,17,2月25日
巴林,26,2月26日
巴林,33,2月27日
巴林,36,2月28日
巴林,41,2月29日
巴林,47,3月2日
巴林,56,3月6日
巴林,109,3月9日
巴林,189,3月11日
巴林,195,3月12日
巴林,210,3月13日
巴林,211,3月14日
巴林,214,3月15日
巴林,221,3月16日
巴林,237,3月17日
巴林,256,3月18日
巴林,269,3月19日
巴林,306,3月21日
巴林,334,3月22日
巴林,339,3月23日
巴林,391,3月24日
巴林,419,3月25日
巴林,457,3月26日
巴林,466,3月27日
科威特,3,2月24日
科威特,8,2月25日
科威特,25,2月26日
科威特,43,2月27日
科威特,45,2月28日
科威特,46,3月1日
科威特,56,3月2日
科威特,58,3月5日
科威特,61,3月8日
科威特,65,3月9日
科威特,69,3月10日
科威特,72,3月11日
科威特,80,3月12日
科威特,100,3月13日
科威特,112,3月15日
科威特,123,3月16日
科威特,130,3月17日
科威特,142,3月18日
科威特,148,3月19日
科威特,159,3月20日
科威特,176,3月21日
科威特,188,3月22日
科威特,191,3月24日
科威特,204,3月26日
科威特,225,3月27日
伊拉克,1,2月24日
伊拉克,5,2月25日
伊拉克,6,2月27日
伊拉克,7,2月28日
伊拉克,8,2月29日
伊拉克,13,3月1日
伊拉克,21,3月2日
伊拉克,26,3月3日
伊拉克,31,3月4日
伊拉克,32,3月5日
伊拉克,38,3月6日
伊拉克,46,3月7日
伊拉克,54,3月8日
伊拉克,61,3月9日
伊拉克,67,3月10日
伊拉克,68,3月12日
伊拉克,83,3月13日
伊拉克,176,3月14日
伊拉克,176,3月15日
伊拉克,190,3月16日
伊拉克,220,3月17日
伊拉克,230,3月18日
伊拉克,243,3月19日
伊拉克,258,3月20日
伊拉克,274,3月21日
伊拉克,280,3月22日
伊拉克,299,3月23日
伊拉克,332,3月24日
伊拉克,412,3月25日
伊拉克,448,3月26日
伊拉克,524,3月27日
奥地利,2,2月25日
奥地利,3,2月27日
奥地利,5,2月28日
奥地利,10,3月1日
奥地利,14,3月2日
奥地利,16,3月3日
奥地利,24,3月4日
奥地利,41,3月6日
奥地利,55,3月7日
奥地利,79,3月8日
奥地利,102,3月9日
奥地利,157,3月10日
奥地利,182,3月11日
奥地利,246,3月12日
奥地利,361,3月13日
奥地利,504,3月14日
奥地利,860,3月16日
奥地利,1016,3月17日
奥地利,1332,3月18日
奥地利,1646,3月19日
奥地利,2013,3月20日
奥地利,2649,3月21日
奥地利,3244,3月23日
奥地利,3924,3月24日
奥地利,4876,3月25日
奥地利,5560,3月26日
克罗地亚,1,2月25日
克罗地亚,3,2月27日
克罗地亚,5,2月28日
克罗地亚,7,3月1日
克罗地亚,8,3月2日
克罗地亚,9,3月3日
克罗地亚,10,3月5日
克罗地亚,12,3月7日
克罗地亚,13,3月10日
克罗地亚,16,3月11日
克罗地亚,24,3月12日
克罗地亚,31,3月13日
克罗地亚,37,3月14日
克罗地亚,44,3月15日
克罗地亚,57,3月17日
克罗地亚,69,3月18日
克罗地亚,81,3月20日
克罗地亚,130,3月21日
克罗地亚,130,3月23日
克罗地亚,315,3月24日
克罗地亚,442,3月26日
瑞士,1,2月25日
瑞士,4,2月27日
瑞士,15,2月28日
瑞士,24,3月1日
瑞士,27,3月2日
瑞士,46,3月3日
瑞士,66,3月4日
瑞士,87,3月5日
瑞士,128,3月6日
瑞士,228,3月7日
瑞士,281,3月8日
瑞士,311,3月9日
瑞士,613,3月11日
瑞士,814,3月12日
瑞士,1009,3月13日
瑞士,1189,3月14日
瑞士,1563,3月15日
瑞士,2269,3月17日
瑞士,3040,3月18日
瑞士,3900,3月19日
瑞士,4194,3月20日
瑞士,6113,3月21日
瑞士,8790,3月24日
瑞士,12110,3月27日
阿尔及利亚,1,2月26日
阿尔及利亚,3,3月2日
阿尔及利亚,19,3月7日
阿尔及利亚,20,3月8日
阿尔及利亚,25,3月12日
阿尔及利亚,26,3月13日
阿尔及利亚,37,3月14日
阿尔及利亚,48,3月15日
阿尔及利亚,54,3月16日
阿尔及利亚,60,3月17日
阿尔及利亚,67,3月18日
阿尔及利亚,82,3月19日
阿尔及利亚,90,3月20日
阿尔及利亚,102,3月21日
阿尔及利亚,139,3月22日
阿尔及利亚,201,3月23日
阿尔及利亚,230,3月24日
阿尔及利亚,264,3月25日
阿尔及利亚,302,3月26日
巴西,1,2月26日
巴西,2,3月1日
巴西,3,3月5日
巴西,8,3月6日
巴西,13,3月7日
巴西,19,3月8日
巴西,25,3月9日
巴西,34,3月11日
巴西,52,3月12日
巴西,77,3月13日
巴西,98,3月14日
巴西,121,3月15日
巴西,200,3月16日
巴西,234,3月17日
巴西,320,3月18日
巴西,514,3月19日
巴西,621,3月20日
巴西,977,3月21日
巴西,1128,3月22日
巴西,2201,3月25日
巴西,2433,3月26日
希腊,1,2月26日
希腊,3,2月27日
希腊,4,2月28日
希腊,7,3月1日
希腊,9,3月4日
希腊,10,3月5日
希腊,45,3月6日
希腊,46,3月7日
希腊,73,3月8日
希腊,89,3月10日
希腊,117,3月12日
希腊,118,3月13日
希腊,190,3月14日
希腊,228,3月15日
希腊,331,3月16日
希腊,352,3月17日
希腊,387,3月18日
希腊,418,3月19日
希腊,495,3月21日
希腊,530,3月22日
希腊,624,3月23日
希腊,695,3月24日
希腊,743,3月25日
希腊,821,3月26日
爱沙尼亚,1,2月27日
爱沙尼亚,5,3月6日
爱沙尼亚,10,3月7日
爱沙尼亚,12,3月10日
爱沙尼亚,13,3月11日
爱沙尼亚,17,3月12日
爱沙尼亚,68,3月14日
爱沙尼亚,109,3月15日
爱沙尼亚,171,3月16日
爱沙尼亚,205,3月17日
爱沙尼亚,225,3月18日
爱沙尼亚,258,3月19日
爱沙尼亚,267,3月20日
爱沙尼亚,283,3月21日
爱沙尼亚,306,3月22日
爱沙尼亚,326,3月23日
爱沙尼亚,352,3月24日
爱沙尼亚,369,3月25日
爱沙尼亚,404,3月26日
巴基斯坦,2,2月27日
巴基斯坦,3,2月29日
巴基斯坦,4,3月2日
巴基斯坦,5,3月3日
巴基斯坦,6,3月6日
巴基斯坦,6,3月8日
巴基斯坦,7,3月9日
巴基斯坦,18,3月10日
巴基斯坦,20,3月11日
巴基斯坦,21,3月12日
巴基斯坦,22,3月13日
巴基斯坦,30,3月14日
巴基斯坦,53,3月15日
巴基斯坦,137,3月16日
巴基斯坦,212,3月17日
巴基斯坦,237,3月18日
巴基斯坦,301,3月19日
巴基斯坦,448,3月20日
巴基斯坦,510,3月21日
巴基斯坦,730,3月22日
巴基斯坦,799,3月23日
巴基斯坦,892,3月24日
巴基斯坦,998,3月25日
巴基斯坦,1016,3月26日
北马其顿,1,2月27日
北马其顿,3,3月7日
北马其顿,7,3月10日
北马其顿,9,3月12日
北马其顿,13,3月14日
北马其顿,18,3月16日
北马其顿,31,3月18日
北马其顿,35,3月19日
北马其顿,67,3月20日
北马其顿,76,3月21日
北马其顿,85,3月23日
北马其顿,136,3月24日
北马其顿,148,3月26日
北马其顿,177,3月27日
丹麦,1,2月27日
丹麦,3,2月29日
丹麦,4,3月2日
丹麦,6,3月3日
丹麦,10,3月4日
丹麦,15,3月5日
丹麦,20,3月6日
丹麦,27,3月7日
丹麦,35,3月9日
丹麦,113,3月10日
丹麦,340,3月11日
丹麦,615,3月12日
丹麦,785,3月13日
丹麦,827,3月14日
丹麦,864,3月16日
丹麦,914,3月17日
丹麦,1024,3月18日
丹麦,1057,3月19日
丹麦,1151,3月20日
丹麦,1337,3月21日
丹麦,1337,3月22日
丹麦,1395,3月23日
丹麦,1460,3月24日
丹麦,1591,3月25日
丹麦,1724,3月26日
格鲁吉亚,1,2月27日
格鲁吉亚,2,2月28日
格鲁吉亚,3,2月29日
格鲁吉亚,9,3月6日
格鲁吉亚,15,3月9日
格鲁吉亚,23,3月11日
格鲁吉亚,24,3月12日
格鲁吉亚,25,3月13日
格鲁吉亚,30,3月14日
格鲁吉亚,33,3月16日
格鲁吉亚,38,3月18日
格鲁吉亚,38,3月20日
格鲁吉亚,45,3月21日
格鲁吉亚,52,3月23日
格鲁吉亚,65,3月24日
格鲁吉亚,71,3月25日
格鲁吉亚,75,3月26日
格鲁吉亚,79,3月27日
罗马尼亚,1,2月27日
罗马尼亚,3,2月28日
罗马尼亚,3,3月3日
罗马尼亚,4,3月4日
罗马尼亚,6,3月5日
罗马尼亚,7,3月6日
罗马尼亚,9,3月7日
罗马尼亚,14,3月8日
罗马尼亚,15,3月9日
罗马尼亚,17,3月10日
罗马尼亚,31,3月11日
罗马尼亚,49,3月12日
罗马尼亚,70,3月13日
罗马尼亚,101,3月14日
罗马尼亚,123,3月15日
罗马尼亚,158,3月16日
罗马尼亚,217,3月18日
罗马尼亚,277,3月20日
罗马尼亚,308,3月21日
罗马尼亚,367,3月23日
罗马尼亚,762,3月24日
罗马尼亚,907,3月26日
挪威,1,2月27日
挪威,4,2月28日
挪威,7,2月29日
挪威,15,3月1日
挪威,19,3月2日
挪威,32,3月3日
挪威,34,3月4日
挪威,56,3月5日
挪威,86,3月6日
挪威,113,3月7日
挪威,157,3月8日
挪威,169,3月9日
挪威,192,3月10日
挪威,277,3月11日
挪威,703,3月12日
挪威,750,3月14日
挪威,907,3月15日
挪威,1331,3月17日
挪威,1471,3月18日
挪威,1562,3月19日
挪威,1758,3月20日
挪威,1959,3月21日
挪威,2170,3月22日
挪威,2260,3月23日
挪威,2573,3月24日
挪威,2796,3月25日
挪威,3041,3月26日
白俄罗斯,1,2月28日
白俄罗斯,2,3月4日
白俄罗斯,9,3月10日
白俄罗斯,12,3月11日
白俄罗斯,27,3月14日
白俄罗斯,36,3月17日
白俄罗斯,51,3月19日
白俄罗斯,69,3月20日
白俄罗斯,81,3月23日
白俄罗斯,86,3月25日
荷兰,2,2月28日
荷兰,4,2月29日
荷兰,10,3月1日
荷兰,24,3月3日
荷兰,82,3月6日
荷兰,128,3月7日
荷兰,265,3月8日
荷兰,321,3月9日
荷兰,382,3月10日
荷兰,614,3月12日
荷兰,804,3月13日
荷兰,959,3月15日
荷兰,1135,3月16日
荷兰,1413,3月17日
荷兰,1710,3月18日
荷兰,2460,3月19日
荷兰,2994,3月20日
荷兰,3631,3月21日
荷兰,4204,3月22日
荷兰,4749,3月23日
荷兰,5560,3月24日
荷兰,6412,3月25日
荷兰,7431,3月26日
荷兰,8603,3月27日
立陶宛,1,2月28日
立陶宛,3,3月11日
立陶宛,6,3月14日
立陶宛,8,3月15日
立陶宛,12,3月16日
立陶宛,17,3月17日
立陶宛,25,3月18日
立陶宛,33,3月19日
立陶宛,63,3月21日
立陶宛,83,3月22日
立陶宛,131,3月23日
立陶宛,160,3月24日
立陶宛,209,3月25日
立陶宛,255,3月26日
墨西哥,1,2月28日
墨西哥,3,2月29日
墨西哥,4,3月1日
墨西哥,5,3月2日
墨西哥,5,3月3日
墨西哥,6,3月7日
墨西哥,7,3月8日
墨西哥,11,3月12日
墨西哥,15,3月13日
墨西哥,26,3月14日
墨西哥,41,3月15日
墨西哥,53,3月16日
墨西哥,82,3月17日
墨西哥,93,3月18日
墨西哥,118,3月19日
墨西哥,164,3月20日
墨西哥,203,3月21日
墨西哥,251,3月22日
墨西哥,316,3月23日
墨西哥,370,3月24日
墨西哥,405,3月25日
墨西哥,475,3月26日
墨西哥,585,3月27日
尼日利亚,1,2月28日
尼日利亚,2,3月9日
尼日利亚,3,3月17日
尼日利亚,12,3月19日
尼日利亚,22,3月21日
尼日利亚,26,3月22日
尼日利亚,36,3月23日
尼日利亚,44,3月25日
尼日利亚,51,3月26日
尼日利亚,65,3月27日
新西兰,1,2月28日
新西兰,2,3月4日
新西兰,3,3月5日
新西兰,4,3月6日
新西兰,5,3月7日
新西兰,6,3月14日
新西兰,8,3月15日
新西兰,11,3月17日
新西兰,20,3月18日
新西兰,28,3月19日
新西兰,39,3月20日
新西兰,53,3月21日
新西兰,67,3月22日
新西兰,102,3月23日
新西兰,142,3月24日
新西兰,205,3月25日
新西兰,278,3月26日
阿塞拜疆,3,2月29日
阿塞拜疆,13,3月11日
阿塞拜疆,15,3月12日
阿塞拜疆,19,3月13日
阿塞拜疆,19,3月14日
阿塞拜疆,23,3月15日
阿塞拜疆,25,3月16日
阿塞拜疆,28,3月17日
阿塞拜疆,34,3月18日
阿塞拜疆,44,3月21日
阿塞拜疆,72,3月23日
阿塞拜疆,93,3月25日
阿塞拜疆,122,3月26日
阿塞拜疆,165,3月27日
冰岛,1,2月29日
冰岛,3,3月2日
冰岛,9,3月3日
冰岛,20,3月4日
冰岛,26,3月5日
冰岛,37,3月6日
冰岛,45,3月7日
冰岛,50,3月8日
冰岛,58,3月9日
冰岛,60,3月10日
冰岛,81,3月11日
冰岛,109,3月12日
冰岛,156,3月14日
冰岛,177,3月16日
冰岛,180,3月17日
冰岛,247,3月18日
冰岛,330,3月20日
冰岛,409,3月21日
冰岛,473,3月22日
冰岛,568,3月23日
冰岛,588,3月24日
冰岛,648,3月25日
冰岛,739,3月26日
卡塔尔,1,2月29日
卡塔尔,8,3月4日
卡塔尔,18,3月10日
卡塔尔,24,3月11日
卡塔尔,263,3月12日
卡塔尔,338,3月14日
卡塔尔,338,3月15日
卡塔尔,440,3月16日
卡塔尔,443,3月18日
卡塔尔,453,3月19日
卡塔尔,471,3月21日
卡塔尔,482,3月22日
卡塔尔,495,3月23日
卡塔尔,502,3月24日
卡塔尔,527,3月25日
卡塔尔,538,3月26日
摩纳哥,1,2月29日
摩纳哥,2,3月12日
摩纳哥,3,3月15日
摩纳哥,7,3月16日
摩纳哥,9,3月17日
摩纳哥,11,3月20日
摩纳哥,12,3月21日
摩纳哥,18,3月22日
摩纳哥,23,3月23日
摩纳哥,27,3月25日
摩纳哥,31,3月26日
爱尔兰,1,3月1日
爱尔兰,2,3月4日
爱尔兰,13,3月6日
爱尔兰,18,3月7日
爱尔兰,19,3月8日
爱尔兰,21,3月9日
爱尔兰,24,3月10日
爱尔兰,34,3月11日
爱尔兰,43,3月12日
爱尔兰,70,3月13日
爱尔兰,90,3月14日
爱尔兰,129,3月15日
爱尔兰,169,3月16日
爱尔兰,223,3月17日
爱尔兰,292,3月18日
爱尔兰,366,3月19日
爱尔兰,557,3月20日
爱尔兰,683,3月21日
爱尔兰,785,3月22日
爱尔兰,906,3月23日
爱尔兰,1125,3月24日
爱尔兰,1329,3月25日
爱尔兰,1564,3月26日
爱尔兰,1819,3月27日
多米尼加,1,3月1日
多米尼加,5,3月10日
多米尼加,10,3月17日
多米尼加,26,3月20日
多米尼加,72,3月21日
多米尼加,72,3月23日
多米尼加,245,3月24日
多米尼加,312,3月26日
多米尼加,392,3月27日
厄瓜多尔,1,3月1日
厄瓜多尔,6,3月2日
厄瓜多尔,10,3月5日
厄瓜多尔,13,3月6日
厄瓜多尔,23,3月14日
厄瓜多尔,37,3月17日
厄瓜多尔,111,3月18日
厄瓜多尔,168,3月19日
厄瓜多尔,260,3月20日
厄瓜多尔,426,3月21日
厄瓜多尔,506,3月23日
厄瓜多尔,790,3月24日
厄瓜多尔,790,3月26日
厄瓜多尔,1382,3月27日
卢森堡,1,3月1日
卢森堡,3,3月7日
卢森堡,5,3月9日
卢森堡,7,3月12日
卢森堡,59,3月15日
卢森堡,81,3月16日
卢森堡,203,3月18日
卢森堡,335,3月19日
卢森堡,484,3月20日
卢森堡,670,3月21日
卢森堡,798,3月22日
卢森堡,875,3月24日
卢森堡,1099,3月25日
卢森堡,1333,3月26日
圣马力诺,1,3月1日
圣马力诺,23,3月6日
圣马力诺,26,3月8日
圣马力诺,36,3月9日
圣马力诺,47,3月11日
圣马力诺,54,3月12日
圣马力诺,58,3月14日
圣马力诺,83,3月16日
圣马力诺,104,3月18日
圣马力诺,104,3月20日
圣马力诺,129,3月21日
圣马力诺,136,3月23日
圣马力诺,172,3月24日
圣马力诺,172,3月26日
圣马力诺,193,3月27日
亚美尼亚,1,3月1日
亚美尼亚,4,3月12日
亚美尼亚,20,3月15日
亚美尼亚,28,3月16日
亚美尼亚,45,3月17日
亚美尼亚,59,3月18日
亚美尼亚,103,3月19日
亚美尼亚,117,3月20日
亚美尼亚,141,3月22日
亚美尼亚,171,3月23日
亚美尼亚,216,3月24日
亚美尼亚,246,3月25日
亚美尼亚,271,3月26日
亚美尼亚,329,3月27日
安道尔,1,3月2日
安道尔,1,3月8日
安道尔,2,3月13日
安道尔,15,3月17日
安道尔,39,3月18日
安道尔,54,3月19日
安道尔,75,3月20日
安道尔,88,3月21日
安道尔,114,3月22日
安道尔,133,3月23日
安道尔,164,3月24日
安道尔,185,3月25日
安道尔,220,3月26日
安道尔,263,3月27日
捷克,3,3月2日
捷克,4,3月3日
捷克,8,3月5日
捷克,12,3月6日
捷克,18,3月7日
捷克,21,3月8日
捷克,32,3月9日
捷克,40,3月10日
捷克,61,3月11日
捷克,96,3月12日
捷克,141,3月14日
捷克,189,3月15日
捷克,293,3月16日
捷克,344,3月17日
捷克,434,3月18日
捷克,572,3月19日
捷克,774,3月20日
捷克,833,3月21日
捷克,1047,3月22日
捷克,1165,3月23日
捷克,1236,3月24日
捷克,1497,3月25日
捷克,1654,3月26日
捷克,1791,3月27日
印度尼西亚,2,3月2日
印度尼西亚,4,3月6日
印度尼西亚,6,3月8日
印度尼西亚,19,3月9日
印度尼西亚,27,3月10日
印度尼西亚,34,3月11日
印度尼西亚,69,3月13日
印度尼西亚,96,3月14日
印度尼西亚,117,3月15日
印度尼西亚,134,3月16日
印度尼西亚,172,3月17日
印度尼西亚,227,3月18日
印度尼西亚,309,3月19日
印度尼西亚,369,3月20日
印度尼西亚,450,3月21日
印度尼西亚,514,3月22日
印度尼西亚,579,3月23日
印度尼西亚,686,3月24日
印度尼西亚,790,3月25日
印度尼西亚,893,3月26日
印度尼西亚,1046,3月27日
约旦,1,3月2日
约旦,1,3月14日
约旦,7,3月15日
约旦,16,3月16日
约旦,34,3月17日
约旦,49,3月18日
约旦,57,3月19日
约旦,70,3月20日
约旦,85,3月21日
约旦,99,3月22日
约旦,112,3月23日
约旦,127,3月24日
约旦,153,3月25日
约旦,172,3月26日
拉脱维亚,1,3月3日
拉脱维亚,6,3月9日
拉脱维亚,8,3月10日
拉脱维亚,16,3月12日
拉脱维亚,18,3月14日
拉脱维亚,30,3月15日
拉脱维亚,34,3月17日
拉脱维亚,60,3月18日
拉脱维亚,71,3月19日
拉脱维亚,86,3月20日
拉脱维亚,111,3月21日
拉脱维亚,124,3月22日
拉脱维亚,139,3月23日
拉脱维亚,180,3月24日
拉脱维亚,197,3月25日
拉脱维亚,221,3月26日
摩洛哥,1,3月3日
摩洛哥,1,3月5日
摩洛哥,3,3月10日
摩洛哥,5,3月11日
摩洛哥,6,3月12日
摩洛哥,7,3月13日
摩洛哥,28,3月15日
摩洛哥,29,3月16日
摩洛哥,38,3月17日
摩洛哥,49,3月18日
摩洛哥,58,3月19日
摩洛哥,66,3月20日
摩洛哥,86,3月21日
摩洛哥,96,3月22日
摩洛哥,122,3月23日
摩洛哥,143,3月24日
摩洛哥,170,3月25日
摩洛哥,225,3月26日
塞内加尔,1,3月3日
塞内加尔,2,3月4日
塞内加尔,4,3月5日
塞内加尔,10,3月13日
塞内加尔,21,3月14日
塞内加尔,22,3月15日
塞内加尔,27,3月17日
塞内加尔,31,3月18日
塞内加尔,36,3月19日
塞内加尔,38,3月20日
塞内加尔,47,3月21日
塞内加尔,56,3月22日
塞内加尔,67,3月23日
塞内加尔,79,3月24日
塞内加尔,86,3月25日
塞内加尔,105,3月26日
塞内加尔,119,3月27日
沙特阿拉伯,1,3月3日
沙特阿拉伯,2,3月5日
沙特阿拉伯,5,3月6日
沙特阿拉伯,7,3月7日
沙特阿拉伯,11,3月8日
沙特阿拉伯,15,3月9日
沙特阿拉伯,20,3月10日
沙特阿拉伯,21,3月11日
沙特阿拉伯,45,3月12日
沙特阿拉伯,62,3月13日
沙特阿拉伯,86,3月14日
沙特阿拉伯,103,3月15日
沙特阿拉伯,118,3月16日
沙特阿拉伯,133,3月17日
沙特阿拉伯,171,3月18日
沙特阿拉伯,238,3月19日
沙特阿拉伯,274,3月20日
沙特阿拉伯,344,3月21日
沙特阿拉伯,511,3月22日
沙特阿拉伯,562,3月23日
沙特阿拉伯,767,3月24日
沙特阿拉伯,900,3月25日
沙特阿拉伯,1012,3月26日
沙特阿拉伯,1104,3月27日
突尼斯,1,3月3日
突尼斯,2,3月9日
突尼斯,5,3月10日
突尼斯,7,3月12日
突尼斯,13,3月13日
突尼斯,18,3月15日
突尼斯,20,3月16日
突尼斯,24,3月18日
突尼斯,39,3月19日
突尼斯,60,3月21日
突尼斯,75,3月22日
突尼斯,89,3月23日
突尼斯,114,3月24日
突尼斯,173,3月26日
突尼斯,227,3月27日
乌克兰,1,3月3日
乌克兰,3,3月13日
乌克兰,5,3月16日
乌克兰,7,3月17日
乌克兰,14,3月18日
乌克兰,26,3月20日
乌克兰,41,3月21日
乌克兰,47,3月22日
乌克兰,73,3月23日
乌克兰,97,3月24日
乌克兰,113,3月25日
乌克兰,156,3月26日
乌克兰,218,3月27日
阿根廷,1,3月4日
阿根廷,2,3月6日
阿根廷,8,3月7日
阿根廷,8,3月8日
阿根廷,12,3月9日
阿根廷,17,3月10日
阿根廷,19,3月11日
阿根廷,21,3月12日
阿根廷,31,3月13日
阿根廷,34,3月14日
阿根廷,45,3月15日
阿根廷,65,3月17日
阿根廷,79,3月18日
阿根廷,97,3月19日
阿根廷,128,3月20日
阿根廷,158,3月21日
阿根廷,225,3月22日
阿根廷,266,3月23日
阿根廷,301,3月24日
阿根廷,387,3月25日
阿根廷,502,3月26日
波兰,1,3月4日
波兰,5,3月7日
波兰,8,3月8日
波兰,16,3月9日
波兰,20,3月10日
波兰,25,3月11日
波兰,47,3月12日
波兰,51,3月13日
波兰,68,3月14日
波兰,104,3月15日
波兰,125,3月16日
波兰,205,3月17日
波兰,238,3月18日
波兰,287,3月19日
波兰,355,3月20日
波兰,425,3月21日
波兰,593,3月22日
波兰,634,3月23日
波兰,749,3月24日
波兰,901,3月25日
波兰,901,3月27日
智利,1,3月4日
智利,3,3月5日
智利,4,3月6日
智利,7,3月8日
智利,8,3月9日
智利,13,3月10日
智利,17,3月11日
智利,23,3月12日
智利,33,3月13日
智利,43,3月14日
智利,61,3月15日
智利,75,3月16日
智利,156,3月17日
智利,201,3月18日
智利,238,3月19日
智利,342,3月20日
智利,434,3月21日
智利,537,3月22日
智利,632,3月23日
智利,746,3月24日
智利,922,3月25日
智利,1306,3月27日
波黑,2,3月5日
波黑,3,3月7日
波黑,5,3月10日
波黑,7,3月11日
波黑,11,3月12日
波黑,13,3月13日
波黑,21,3月15日
波黑,24,3月16日
波黑,34,3月18日
波黑,64,3月20日
波黑,89,3月21日
波黑,93,3月22日
波黑,131,3月24日
波黑,176,3月26日
尚不明确,2,3月5日
斯洛文尼亚,1,3月5日
斯洛文尼亚,7,3月6日
斯洛文尼亚,16,3月8日
斯洛文尼亚,31,3月10日
斯洛文尼亚,47,3月11日
斯洛文尼亚,89,3月12日
斯洛文尼亚,141,3月13日
斯洛文尼亚,181,3月14日
斯洛文尼亚,181,3月15日
斯洛文尼亚,219,3月16日
斯洛文尼亚,253,3月17日
斯洛文尼亚,275,3月18日
斯洛文尼亚,286,3月20日
斯洛文尼亚,341,3月21日
斯洛文尼亚,414,3月23日
斯洛文尼亚,442,3月24日
斯洛文尼亚,526,3月26日
斯洛文尼亚,528,3月27日
匈牙利,2,3月5日
匈牙利,4,3月6日
匈牙利,5,3月8日
匈牙利,9,3月9日
